cartId,productId,quantity
19557,15151,10
8410,10116,9
9616,10987,10
1633,3715,9
9265,15633,2
1515,12117,1
14101,11509,6
4787,15441,2
10471,5890,3
14182,11086,2
2146,8536,9
2205,18285,7
8416,4667,8
17665,5803,2
9513,19265,9
16775,15622,2
11534,16056,6
4060,16657,4
14818,6511,6
15225,13486,8
9424,12333,8
2073,11371,2
6495,17388,1
19077,5104,5
6150,14168,10
455,404,7
3705,11572,2
9660,3711,9
4005,1017,4
8321,6557,3
2680,13598,9
5000,7792,7
10203,13142,9
6445,54,4
7195,6578,3
1723,3576,9
3825,7971,8
6097,6039,8
13492,14670,2
9516,17045,7
17626,12800,3
8418,3647,4
11465,9900,2
9348,14638,5
7768,19753,1
13148,7098,1
12816,18536,6
16107,9158,8
7943,13334,8
29,2031,2
10178,3689,10
11949,7084,9
13839,12152,6
13167,2713,7
8841,9586,1
4428,19818,5
7040,13772,3
1807,11704,6
2043,11110,6
7675,5501,7
10675,11448,7
10127,17785,3
11719,14576,6
14697,1082,4
7556,8119,8
4071,7708,10
4916,17438,6
17111,15537,3
17939,5249,2
17928,11334,9
13349,1142,5
14848,4963,1
19665,13679,9
15058,1822,3
2726,10527,9
9241,14009,1
4195,19417,7
8078,17170,9
5518,5310,7
13778,5968,1
16857,2744,6
19438,11745,6
6847,5392,3
18248,2499,4
1325,5642,3
5531,4535,5
17958,6765,10
7907,10819,5
3963,545,3
1534,19101,10
13639,2731,10
2083,11534,4
10972,9317,8
11114,2747,5
15123,14482,10
16894,8997,8
8082,15589,9
15961,7259,1
17064,14512,5
3898,1275,3
5228,16563,1
12961,9890,9
17830,15846,10
14043,11580,4
7735,5751,1
9107,16389,3
8054,16107,3
9093,15420,10
5118,6615,9
11636,17390,4
13429,7875,3
12869,1227,9
17482,3509,10
4853,13289,2
302,432,3
3175,19786,10
12024,11152,9
9494,14628,5
7741,18631,5
14564,4724,8
9712,17012,10
15483,3307,8
11592,17430,6
14906,13206,1
16626,2111,10
7876,2623,6
14469,15439,9
11653,7526,2
8112,2473,3
9939,2205,1
14410,13757,5
4381,19189,2
17766,16234,2
12737,701,9
15791,433,2
849,12643,8
2849,11515,3
14770,19238,2
10829,18482,6
13360,1201,9
12633,12668,1
11939,6128,8
19674,16006,3
17049,3608,5
4959,15186,9
1541,11961,7
15704,10731,1
10361,19932,8
16212,6237,8
9376,8089,3
3172,11612,6
16241,5699,1
10936,14641,1
9257,6468,8
16441,5654,6
13140,5797,8
15978,10682,8
12598,15296,5
19345,15773,8
4072,19462,4
19265,10237,9
9219,136,6
7549,14741,5
4455,8735,4
12473,11242,8
14479,1592,9
887,2378,3
6132,19750,8
8915,11525,4
12710,2530,5
9232,10964,4
16001,4902,5
5047,5759,7
16797,18302,8
14269,5354,8
1445,1291,1
7492,6961,2
3674,16198,9
10123,11834,4
4301,3632,4
14612,2397,1
12583,19286,6
2943,18190,9
15193,14917,10
14776,8859,10
19829,19455,6
16799,10650,7
16793,19516,6
13916,6495,8
18031,11491,2
1063,11153,3
6298,13468,8
15697,8995,3
13752,163,5
5302,7148,5
12324,14073,2
11166,18768,5
7829,16240,8
16730,9831,8
17544,17757,7
10113,617,10
15000,16688,9
18528,13386,7
13161,697,7
1837,8526,4
1687,15768,9
18986,7074,3
11045,3363,4
6193,17575,6
13663,7783,3
12108,12842,10
18865,1741,6
583,8790,4
13666,14834,2
1179,3191,6
551,7585,6
13374,8145,1
14490,13470,7
18404,3370,5
12806,1713,10
9148,3571,6
15480,7007,2
13378,19832,2
12888,13074,8
6049,958,1
10364,13135,3
7752,10026,10
11642,3657,2
167,1082,8
14765,3000,9
11520,16019,2
12572,3262,1
18825,18177,3
2854,5616,3
8425,8978,3
3027,9209,4
16327,4660,10
1929,5825,10
13160,11487,1
9745,14621,10
17720,11504,2
8037,6032,6
410,9538,10
6262,220,4
16991,16001,3
9471,12880,1
17349,12238,1
4843,11070,10
9530,15764,3
8106,17423,1
2036,11137,2
4624,7264,4
16552,19789,5
1350,15412,7
17205,9981,9
6902,9495,2
17113,2107,2
4472,7112,9
9781,11615,3
7034,5105,3
9885,2068,1
561,2180,4
16676,5224,2
9365,55,9
4878,4461,6
19652,8110,10
18799,2807,9
1437,16653,1
1286,12189,7
1716,11325,6
7404,1928,6
13929,3831,10
1815,5716,5
5583,11759,3
10248,7600,6
13135,17149,9
19686,15725,4
18842,42,9
4824,4544,5
4390,1745,2
120,19796,3
4847,4097,7
17095,549,5
4183,16445,6
13599,18559,6
2356,15677,5
6852,15154,3
19334,15922,3
12007,2267,7
19313,12888,5
15274,9365,2
4107,9595,8
18445,2483,9
151,2382,10
10118,17487,4
15363,6192,6
9808,4006,7
5393,19444,1
19509,4007,8
7763,6452,6
1033,5156,8
1719,17045,5
2262,164,2
10866,17433,10
957,14872,5
13849,12661,10
10886,17399,3
18902,4453,2
1181,7820,8
15175,13232,5
11343,10853,1
5698,12591,2
1440,6623,3
12558,4501,5
12494,8621,1
10715,10034,4
17270,6657,2
11306,55,3
6475,12318,7
1411,19446,2
16870,1650,10
3713,13657,6
11313,7331,4
5299,9325,4
9100,7545,3
6737,16876,8
4668,18810,7
10986,9796,9
13673,7099,9
17344,18535,9
10475,14733,8
12791,18263,3
15859,14232,5
7863,2433,9
12860,4064,2
9806,15957,8
357,18955,3
14425,1741,1
2307,120,5
17472,3617,8
8599,4967,8
2394,15082,7
2926,596,7
9228,1441,7
7682,13286,7
17835,6203,10
6899,16241,8
15514,1952,2
14075,300,8
9912,19899,3
66,6658,9
12752,121,4
16030,14037,3
8517,15494,6
15623,19411,6
3809,16306,8
19164,3087,4
11216,7482,7
12353,7868,2
5916,13077,5
294,5157,4
14336,15429,2
8507,10930,9
10936,19626,3
14208,10742,7
11961,8993,9
4497,279,5
9400,1392,6
18025,17253,7
2077,13185,3
14250,4626,9
3696,1889,1
17634,17442,8
19959,19579,1
18403,16225,9
3859,7741,5
1809,15618,3
18291,6179,8
323,19113,10
2365,19714,7
12171,19086,2
582,11784,3
8887,11577,4
17875,650,8
2629,12682,1
19491,10803,1
11635,3052,8
1303,10143,2
876,5017,10
11043,7568,4
3088,14540,10
14569,19475,1
18813,12093,8
3625,3393,6
2817,8540,5
7994,6279,1
12438,14072,9
15073,13272,7
15397,5995,6
18959,10372,8
6125,357,1
7207,9222,8
16623,15992,9
14453,19197,6
12856,5837,6
14635,17121,1
11211,5263,8
18129,9895,1
13694,11873,6
12262,10878,2
5731,3780,10
9060,18311,6
29,10731,8
14775,16396,2
10415,14543,5
9484,9088,6
14982,5403,5
2795,5279,10
9084,14443,9
19698,8012,5
10898,2265,2
891,11191,9
2156,17166,5
396,17682,6
5203,14707,8
1881,4981,1
60,16762,3
78,19394,4
6780,2455,2
18412,19246,5
19048,275,5
1235,8896,6
7840,6558,7
5165,17398,6
16919,13123,5
4894,10957,9
4610,7556,9
14351,18172,2
18222,19669,4
14217,5279,8
12396,6934,3
11989,221,1
13561,14666,4
19160,5161,5
18529,16987,2
6942,16774,7
15243,5158,4
8663,17232,4
1279,198,1
3688,371,1
16313,15216,8
18376,15982,7
10515,6958,7
9375,10627,7
16969,8041,8
12960,8593,2
2147,17737,8
13476,162,2
8497,4601,9
6775,3365,10
17662,1425,6
17049,18238,8
12478,9868,5
1657,14400,1
15702,17048,8
13440,13547,6
5588,14962,2
6668,12445,4
6400,2535,5
10845,17378,1
10577,13120,10
18183,12926,8
10719,13970,7
9013,3948,2
9814,2032,9
13526,19269,1
11586,7320,7
3578,2197,4
15522,19450,5
17658,19347,6
15047,17501,10
8062,5541,6
2649,1160,9
994,1515,5
11936,12463,2
3475,19672,4
3760,441,9
3256,1646,2
6672,14809,7
8779,15164,7
10833,3092,1
18031,10075,2
1540,6150,1
5918,10911,5
11990,4751,9
7879,1355,10
15578,18573,3
11386,3091,9
16111,1632,7
7265,10516,8
18350,3046,4
4998,14044,2
14072,3124,5
11099,3517,8
4327,14571,1
14835,512,5
6499,8733,5
6248,2461,7
11215,2939,4
2345,9192,10
19036,19320,6
19577,12302,10
430,16425,10
5600,9019,2
5978,3863,6
13528,7338,3
241,12721,9
3305,7144,6
196,3977,4
13099,376,6
3860,2850,5
10001,255,3
12515,4260,6
324,8455,7
1573,1296,7
10199,12183,4
14979,14067,7
16804,4988,5
15722,15614,3
19769,13612,7
17302,16980,8
4993,16369,7
6537,16953,6
1607,14655,8
956,5618,10
14916,4827,4
1327,10464,9
13893,3999,9
8339,17216,6
18161,12740,5
370,12056,7
9809,5945,3
1174,8232,4
14186,10313,3
4955,16285,5
16751,7914,3
13917,4638,10
6193,3978,1
5493,6001,9
6879,2380,5
7401,6956,6
2299,15883,6
16676,10717,1
3324,7798,7
13958,2941,8
9669,5081,3
4427,7958,2
4612,4022,10
8387,7620,2
3312,19016,7
16940,9522,7
655,15341,6
17764,1292,5
320,11981,10
11199,3975,9
18324,5900,6
10953,14339,4
19889,11529,5
974,687,9
18753,16115,8
1268,4237,9
17198,1622,10
9898,8535,5
19438,7337,6
17397,14087,9
11057,17793,5
4378,1737,2
293,14368,3
3232,231,1
4886,12983,2
15225,6738,2
19968,8245,4
2837,19360,10
6410,7854,4
18484,18880,7
14294,19702,9
2921,13687,4
10385,16678,4
4486,1502,6
10261,29,1
8067,5480,10
738,5651,1
19518,16269,10
17741,13670,6
15954,16825,6
19698,9900,6
19627,12637,9
13657,3558,2
13018,4721,7
4495,5245,7
9249,11091,4
16912,4979,4
18440,18584,4
16462,2110,3
8439,10904,4
2740,12751,3
4566,17673,7
2334,11816,9
5542,11249,6
19005,11702,5
10780,15680,2
17485,1392,4
13176,15788,2
2932,4582,1
11390,12871,2
2925,2264,5
3563,19968,4
10212,7492,1
10185,3487,7
10922,2696,8
16685,12164,1
2688,1020,2
1105,18867,1
425,7418,3
2932,12632,4
10210,2563,1
11410,7327,4
3394,4803,5
2882,18976,6
17004,14785,3
1119,1115,10
18505,11177,6
18172,10993,10
5239,2152,8
2667,17717,3
7404,1229,3
16932,18369,9
7727,4080,7
6678,3697,9
6358,9436,6
297,9474,3
14689,14784,5
236,3778,2
10583,16716,5
178,17084,6
8736,15597,7
13131,13148,4
15798,2773,9
15596,13895,4
12087,16188,7
3532,1307,4
5199,16465,9
14732,13891,7
4870,697,6
2627,1829,5
19872,9071,2
12744,8619,7
18733,8869,2
5294,2698,3
2129,14042,2
16873,2218,4
6077,8034,10
17748,10832,3
12931,12744,1
236,6033,2
15360,14086,9
12914,9329,9
17021,4602,8
3633,5355,10
15295,4317,10
14301,18801,5
10606,11847,10
10065,19349,10
2465,9942,6
15351,10480,9
19337,2450,10
16577,9323,9
18659,1665,1
7336,4530,2
15258,4398,5
10278,17257,10
15419,4355,5
16778,4827,1
14975,274,10
6050,2580,7
1807,19195,6
4939,10145,2
10448,3129,6
15286,819,5
8584,16619,3
6944,3236,9
14525,2209,7
10362,12704,5
2484,19260,10
5584,17110,10
14072,6464,6
14617,5642,3
969,3453,7
11700,7335,1
19045,917,6
11352,17442,10
14501,5128,6
15871,3787,10
16505,4409,9
14859,165,9
6953,16444,5
8389,13082,9
19849,7028,2
11232,5993,7
11934,4284,10
6568,19169,10
14534,13552,1
16659,11200,10
12245,6154,2
3263,3089,4
14679,13622,4
9725,14295,9
11952,17621,5
3909,4947,9
613,12007,8
13704,11285,6
17885,5966,8
6774,7332,4
13965,2242,8
1297,58,8
13870,556,8
785,11988,6
4064,18046,5
7449,17353,6
16541,12067,8
4068,12670,4
17610,18029,7
13441,499,1
11843,4402,1
11711,1285,3
3132,13176,3
9010,3359,2
2531,3350,8
3230,7899,7
3192,1138,7
7475,8516,4
10324,10791,7
197,2142,5
18458,19056,5
19374,19737,3
19562,1932,5
18560,11555,3
7280,11617,9
18757,7088,9
3907,4412,2
4562,10679,1
10725,819,2
12216,9416,10
9742,9670,1
6488,11638,3
4777,16032,6
15897,6755,1
12679,10511,6
3158,11116,8
18328,12888,1
11310,19042,2
2320,666,6
1275,5798,9
6343,19491,4
18785,8454,2
1753,2674,7
1485,2079,8
15369,18209,9
11419,17568,8
3731,10648,1
4397,13054,5
9248,17926,3
11099,18118,1
8056,19053,2
2258,105,10
7059,17603,10
11677,19240,5
19531,9450,3
19784,18457,8
10460,8509,5
18130,10093,4
1760,13124,9
3184,674,2
18787,17227,4
4863,9961,9
19920,12501,2
3541,19627,8
15268,5228,10
17875,3306,5
1515,6557,8
11239,299,9
5186,19085,2
18959,9866,9
6081,2583,8
18899,17352,8
8676,4612,10
17516,8727,6
16306,7208,5
7756,19705,9
7008,18479,8
15139,18723,6
11383,3981,4
4226,14893,8
18225,16249,10
18000,11099,8
13165,1513,10
10367,12607,10
6213,7129,9
17220,508,7
17735,12996,6
7753,11498,1
11233,17930,7
6178,159,5
17205,12558,2
10083,9786,1
5077,1213,7
15140,17204,9
6636,6848,7
13214,17773,1
12188,7427,6
9220,14185,5
18751,12454,1
5441,5698,3
6352,11757,7
4949,12397,2
16475,19483,6
447,18382,9
11693,905,6
18296,9547,2
16111,19707,1
16275,8949,6
12459,1514,1
8626,2629,9
16115,8272,2
14765,5416,3
3799,3876,4
4907,7128,4
6715,12957,4
6715,7528,3
4035,14510,5
13301,7169,3
16889,17457,4
16,1424,6
17151,1551,8
10007,2135,7
7729,7868,3
7810,10211,6
13788,13203,4
11223,8945,6
19891,19436,10
11119,1067,3
18021,17368,2
9396,4244,4
17295,9277,6
13678,6030,4
9228,13133,8
5545,19847,5
16456,9292,5
16676,11549,5
11722,4765,9
16675,10030,9
18026,14196,5
9412,5283,6
3251,15327,4
11912,4130,6
3682,8490,4
15652,10798,5
3594,1173,5
8414,12201,7
6469,4375,1
16614,9315,9
19932,16225,6
5573,15278,4
8245,9559,5
10967,11260,1
12845,4618,4
9106,6787,6
10564,16897,1
17242,13610,2
4237,10788,8
1100,6726,10
9899,7029,2
3122,8816,3
11526,7084,2
14548,11355,6
15021,15251,5
8736,12759,7
18947,10697,4
16241,11119,7
3005,6778,10
10894,4150,2
5600,764,2
3277,9317,1
9253,19427,2
6869,3461,3
13082,16033,6
633,18685,8
15758,836,8
7159,15188,1
12219,12496,2
4612,19421,1
4720,14364,1
4486,13313,9
11442,15438,1
2817,10555,10
17418,6007,2
12007,4372,8
2753,18094,3
9591,8108,7
5199,14298,3
3257,16689,6
3327,8415,3
9006,11652,7
12261,11375,2
18840,6055,8
18412,2268,8
12521,13917,5
16644,11180,9
9939,18366,2
1277,2851,4
499,2157,2
6322,6067,6
12348,4799,8
13075,6710,5
16378,16687,8
10018,2691,8
12829,14445,1
7421,6639,7
3720,9793,10
11881,1886,8
1184,18039,1
13127,13392,8
19439,9923,9
7863,223,1
332,6124,8
16654,3269,7
14161,5007,10
16795,1161,7
13238,8840,7
3319,11180,7
4613,16387,5
3530,16444,3
4992,2862,4
10694,1137,5
10441,14742,7
13417,2189,6
18041,2225,9
10857,6270,9
14517,12197,9
6406,9178,3
4294,18831,7
2667,14107,8
19592,11859,8
13121,12962,10
11563,8918,5
13693,1025,5
394,5235,10
9149,11338,4
535,6820,10
1866,5551,10
13193,19283,6
13889,8739,5
3208,11604,4
11657,5509,7
16537,6272,10
15049,531,1
6821,16820,6
5042,10655,10
5395,5979,7
16024,19509,3
18670,18649,1
7253,6731,9
14043,6697,4
10238,895,5
19042,18795,10
240,6524,2
12061,16472,9
5506,10161,1
2797,4462,2
11451,15776,10
5028,8871,8
6609,7406,10
11125,13388,9
14852,11393,1
8454,9691,3
18335,12162,6
7091,11059,4
7262,10048,7
3516,9797,10
680,4063,7
10155,6996,7
3566,8173,6
18092,9756,9
6967,293,9
19969,7239,10
372,5596,5
895,996,6
6990,6154,4
1723,9040,10
16250,4373,6
17079,6544,6
9190,13057,2
1230,16096,8
5190,6245,5
19628,18497,10
13731,4711,6
8996,18543,4
3715,17216,5
739,18425,5
5298,14304,4
6612,14565,3
3777,2715,9
6179,18662,8
10905,10137,6
7906,15684,2
7159,12893,7
8317,5374,6
15622,7032,5
6903,18666,3
3436,6890,9
5856,3043,9
7406,8047,4
18183,13802,7
15330,17600,6
17721,13179,9
5452,17153,9
2186,14824,10
2963,10485,10
5067,2693,9
854,2324,10
14316,5347,9
17037,2596,2
6341,12673,9
3357,8816,10
16040,14946,1
6176,10384,4
7377,6840,3
2073,7660,4
18917,4832,4
6288,11089,8
1496,9224,8
5766,13860,6
7457,12764,3
31,19600,8
2260,4192,2
17111,17255,9
15500,6798,6
5040,9815,8
17801,3255,4
2673,15731,10
11513,16343,8
12142,3559,10
12694,17540,6
19021,5747,3
8909,16667,5
16840,15468,8
2157,15637,10
1085,2026,5
2476,7862,5
7535,1656,2
19122,17899,10
10658,3907,6
11025,1345,1
16826,17122,8
17712,7554,10
2665,5366,1
3430,7927,3
7157,17051,10
5147,13229,10
947,18013,10
13393,2990,1
18860,18384,10
13322,390,7
5370,19215,6
19665,5305,10
7326,15040,9
9468,4903,5
15136,5193,4
15838,5259,7
5746,19243,8
19471,16945,1
1798,14131,3
9182,3914,6
18467,981,10
14893,18202,4
4081,16594,7
18880,19100,10
12178,4152,5
7827,3220,6
6396,15007,4
16804,18652,3
5321,5115,9
11830,16646,7
12500,3506,1
19367,13233,8
1466,15433,9
9305,19772,10
1318,19842,9
19549,16826,6
5977,16321,1
681,11193,10
15898,7611,8
13443,18492,10
10184,120,8
9918,17125,3
1981,2146,9
10445,13801,5
14437,3731,1
7797,8132,1
15875,13872,8
3109,11514,3
4457,11496,3
4829,16439,5
18704,14648,8
19796,11768,8
11926,1020,7
3148,15944,8
7456,17083,8
15204,13391,9
9307,15715,4
18507,10602,5
6172,14512,1
14143,6430,7
4256,19136,4
5696,14322,9
9927,13476,7
1723,7707,5
4585,1010,3
19508,19900,3
13355,9893,4
3091,17083,10
14173,2115,10
11908,18506,7
2059,13672,1
9004,3375,8
5053,8070,5
9682,1958,10
6710,2552,2
714,10106,3
13661,9665,7
8556,18417,3
10358,6958,8
15029,5969,9
2532,16383,1
16671,2606,10
2802,17659,6
19644,12024,9
7321,6576,7
15007,3318,2
11989,8863,10
12581,18161,10
19305,9216,10
13732,1783,1
6932,5516,6
19756,841,10
9789,9839,7
3348,251,9
15767,1578,1
14018,12743,3
1344,5043,4
5539,14574,2
9940,2911,4
16120,16340,10
15500,5058,2
12771,4816,10
5159,16767,7
5760,14928,8
5794,17662,7
11371,10142,1
19767,18162,6
9301,6079,6
16962,1269,2
893,19301,4
5205,7881,8
18659,15509,3
11504,18538,1
10820,13667,6
3066,9968,6
8200,12556,1
19024,2163,7
18907,3654,7
9152,7362,4
2633,19558,5
18767,7584,10
9383,9599,1
1873,16261,7
11557,3701,9
9057,7676,7
17256,15924,2
847,1018,6
3501,15543,5
3256,8190,9
5004,9647,4
12070,7996,9
4385,13251,1
6090,19140,7
18010,5252,9
3777,7288,6
12493,7632,2
17392,3813,8
10322,9446,5
10787,3572,3
9080,18038,6
17899,15248,3
7849,7829,8
7104,16746,3
3675,4812,9
12634,17166,5
18686,15255,3
7765,9891,3
19908,15319,10
18820,19223,4
632,17356,2
19813,6304,2
378,3522,5
18832,11482,7
17337,8177,8
8111,19061,5
7319,3171,9
893,2459,1
8248,7821,7
2901,15983,10
10034,11649,5
1339,6149,5
3410,12070,6
17324,8050,6
5052,17331,5
19895,1126,6
6166,17349,5
7661,15772,9
18789,18890,1
10779,536,7
6501,3909,3
503,9638,6
5269,18347,5
10814,19779,3
13035,10279,1
7954,17713,8
12943,1063,3
9116,7368,9
3864,19144,4
560,419,1
10693,2953,6
12574,12698,5
18923,16707,5
431,7350,9
15253,1413,6
7363,5614,2
17424,5453,1
7421,19677,2
19724,3447,3
17055,3455,3
1145,16702,5
882,2692,6
3290,16307,7
12771,11218,4
8921,10996,7
19296,15570,3
8695,3854,3
160,382,7
9824,15544,2
14940,3208,8
10110,968,6
8757,2897,8
6260,10813,1
3173,7543,7
6595,12546,9
17787,11810,5
16136,9543,2
5837,8913,9
19440,11392,1
4365,4596,2
3418,19657,4
9139,8867,7
15807,8336,6
12880,3094,6
10428,12383,8
2427,6360,4
14467,15673,10
5923,2249,10
16086,15930,7
9588,6772,2
4749,5642,4
6140,618,1
7817,4197,9
2480,14461,6
15068,9920,8
7983,11352,7
7573,4677,1
6637,2339,10
7971,9809,4
11714,19836,7
2899,16889,7
17197,18974,7
2218,12087,8
15015,13333,3
2418,12182,6
3510,18620,5
13665,15097,2
821,10276,5
8055,4169,4
5040,17905,6
10621,19098,4
7752,255,5
18987,5565,7
15099,8087,4
11333,4173,10
11942,3353,9
16604,19231,3
9876,7183,8
2476,10172,10
8415,12015,3
6652,1077,7
16767,48,1
8205,8656,4
7201,14231,7
10329,2924,3
8448,18211,8
17334,6427,2
5764,15107,3
5351,18557,1
17054,10627,3
3142,3109,5
18773,14711,2
7724,15177,1
4014,3635,5
16692,5370,2
11096,10680,9
15980,11484,1
618,16912,2
12257,8844,9
5306,18521,2
3487,13192,4
15301,8528,4
10127,14176,2
10551,14834,4
4148,8460,8
14013,14297,9
4194,9082,9
17032,18761,3
11681,1288,7
13342,15886,9
7812,18018,5
16060,7036,4
4974,4639,4
3439,17245,9
17184,11674,1
7688,13073,2
8401,13407,7
2703,14965,9
1328,7392,3
5149,7463,6
929,19247,7
331,18304,3
10686,6607,4
7635,17442,9
14290,12634,8
19153,19806,1
768,5452,5
1673,638,7
5634,15863,3
3714,10512,2
15049,17911,4
15803,3978,8
13456,14778,4
10271,16940,2
12616,18261,4
5796,35,7
18704,2931,8
6030,19400,5
11744,14153,9
4946,5989,5
3049,10823,2
15226,5913,10
10213,5611,6
17386,18546,1
1273,17556,8
19864,4043,1
5691,12383,9
252,18245,6
16979,15911,1
7528,8527,4
2424,13518,10
9632,5014,7
14931,9201,7
15551,14206,5
14171,1160,4
19032,14842,5
14304,17173,8
3904,6697,4
13352,6325,1
3851,6943,5
3461,15996,4
10444,12255,9
3344,11104,1
4724,8772,7
18545,14671,8
16304,11814,3
7194,8955,3
4263,16863,3
10874,5474,6
879,3588,9
6428,16704,10
2023,13629,8
9908,9671,4
4840,16135,4
19663,14597,6
1910,4899,9
18371,16071,2
8575,17636,3
7120,18392,6
988,2935,3
1705,15006,4
10992,11072,9
9899,19632,8
5870,18927,5
18135,7111,10
8808,6663,7
5836,8394,2
5366,15075,4
5920,13315,9
10001,4233,5
9270,4175,2
17016,12852,4
12018,5790,6
11144,983,4
2918,4278,1
14552,5803,3
17345,11364,1
10727,7629,10
15846,6625,4
106,14566,2
17251,19629,10
5224,18683,9
14000,8627,1
1186,8358,6
10872,6184,1
3572,2431,6
13954,19436,6
6458,4750,3
6821,6402,7
4123,26,4
19661,5734,6
1455,9628,2
8200,7289,10
18129,19980,4
14873,3433,4
898,63,3
17840,12492,6
7530,8785,3
2921,9328,7
6048,18329,4
7265,19278,1
387,18896,8
201,8057,3
4648,14004,8
1583,2568,7
4419,8766,9
15121,94,7
19297,18597,3
16343,2096,3
16898,17435,4
7372,10661,10
13957,277,10
17748,10996,8
12141,8287,6
11003,14892,8
15863,16384,3
14160,18556,9
2616,3896,3
7297,4254,10
1772,1909,5
16163,3913,2
15793,18615,4
839,4925,4
14859,5567,4
19616,11008,8
3658,5314,6
11806,2104,10
2459,17631,10
5503,16968,10
17704,19895,4
13741,265,3
18324,16693,7
12622,17286,5
8917,2625,4
6888,14748,2
16794,8540,5
15131,1189,4
9805,11344,2
9958,1659,3
2698,7398,7
7811,5597,4
15488,1922,8
13569,9320,7
2976,9046,2
13705,4893,3
10556,8682,1
2103,10204,4
18959,14398,3
3211,19031,7
15004,6417,9
6076,16116,7
12613,17929,2
11413,11666,9
3512,5045,8
11605,9673,10
7855,13870,10
2146,3576,2
9572,6644,6
17046,10925,3
9452,17981,6
10958,6329,6
18467,8696,7
9877,16005,2
4753,9238,6
8547,3027,4
16161,15218,4
4939,4556,1
18678,8700,6
17699,6437,5
16055,19158,4
17433,2182,2
14790,19934,6
2779,17678,4
4758,17152,5
11383,19857,1
7669,17693,5
7196,9632,7
7215,12135,5
7550,14031,1
12682,20000,2
13058,5276,4
8987,13613,5
17663,18698,3
4628,17847,5
17768,7920,2
17806,10358,6
3808,5638,6
11708,14138,5
10683,11262,10
16182,2104,1
14745,8051,2
13154,4148,5
11807,17754,9
40,11247,10
15906,11428,2
6181,6834,9
12837,2071,1
15011,6401,6
923,12885,7
15683,3320,7
3430,5130,4
9647,8261,1
7400,10253,1
7904,8148,8
17562,16732,6
10188,17651,3
12989,10399,10
13269,4606,9
6557,5723,8
16306,16739,1
12511,18297,3
151,481,1
15438,8952,1
8621,3836,7
1323,1428,6
19678,12881,2
8867,18417,3
899,3203,2
15808,14541,7
5128,1828,1
19371,14045,7
16273,2254,5
6883,11385,8
2586,15072,2
14924,8087,7
4793,15311,10
1942,17095,5
17919,6026,9
5843,8249,1
7847,4803,6
5148,8912,1
18492,17269,3
13563,9040,10
15330,5399,8
2582,3224,9
11153,18120,3
11361,1996,10
11120,16463,9
14784,19548,3
19940,20,7
13638,19199,6
19505,13988,9
15588,19232,4
19836,13986,6
3588,807,4
14549,6995,6
18257,470,8
6438,18676,10
2664,19136,4
8049,14034,1
3443,7754,8
9300,15594,3
13236,4628,1
15441,3604,4
13557,15020,10
18216,12352,9
8319,8288,4
8682,6794,5
5171,13590,7
11790,3687,2
13335,14785,9
13533,13596,9
741,10122,10
12580,10768,4
4361,5952,3
8396,16429,1
5321,16603,7
6158,283,1
18113,4574,5
1745,7535,9
17425,11911,7
17870,2254,5
19298,11897,3
5555,4649,4
7746,13366,4
14121,5764,7
16756,2954,1
13378,11081,10
998,8476,6
12049,10028,6
6441,9956,1
16434,9770,2
18925,8801,10
9604,15186,7
13088,15672,9
5758,15918,6
5101,3060,5
826,53,3
6426,13137,4
170,6967,7
11767,4261,6
281,9145,3
9333,1369,1
6971,611,9
12746,11536,4
16454,11697,6
3752,2402,6
8503,4256,6
7769,12198,8
18648,8133,2
17472,16567,3
6819,16321,9
1854,16687,9
855,509,6
7173,3587,2
10586,14190,4
18286,10971,1
17195,17207,4
7645,16334,10
12442,4080,5
1350,5406,6
304,15233,2
19749,738,2
9117,5447,9
13600,19999,8
2292,12356,9
18481,17636,1
18698,9631,8
11000,16891,1
5816,9433,9
12071,10184,2
13297,13047,9
10765,6272,8
12925,5490,9
14122,5885,7
9171,5089,3
751,17100,7
274,17048,9
4627,10772,6
13716,5745,7
6011,19962,2
19014,9456,4
1336,19929,7
19008,12862,6
3801,17525,2
4077,15551,4
17928,14179,4
3477,7123,10
3490,4806,9
8467,4598,9
2853,15942,2
18695,3951,2
9161,15450,5
14050,8143,1
14197,624,4
12883,19816,5
13194,9425,6
4979,1759,2
9792,10334,10
13999,13139,3
12668,17837,2
5004,9693,2
14922,3807,4
5396,4543,1
5456,17204,6
14746,1328,8
15085,11266,2
5213,6128,7
2186,10496,2
17251,11002,9
10495,10432,5
8050,4654,9
15198,5855,1
6171,6321,1
1215,14379,3
9891,13173,5
9095,12201,10
7615,17498,3
1525,1045,7
51,6593,5
10060,19576,1
19821,4990,7
9870,4937,3
7381,17538,7
19539,13733,1
2095,1513,4
15098,6309,9
6569,5602,2
10693,5510,6
4349,1484,6
14219,3846,8
5586,3865,3
11571,10502,9
17895,5247,4
19392,5841,1
12833,15749,1
11250,1344,8
14646,11465,1
392,12171,6
15637,13675,3
8410,4617,10
17186,18070,8
8593,12538,8
12886,11752,7
765,4256,10
17470,14118,2
1073,1374,4
6095,18858,3
1382,19183,8
9002,11731,5
1609,2935,6
15705,7434,4
16662,14572,6
17092,19145,7
11085,13355,8
4483,1111,2
10179,13255,9
12828,17039,3
3651,7797,4
14459,3894,7
15914,14349,1
19319,19411,5
11997,19032,1
19067,14526,9
17995,9369,2
2132,764,8
11438,9500,6
156,13725,3
3564,16099,3
4889,18788,6
